odometry_x, odometry_y, time
5.416284354344913, 14.351263453513162, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.416274114821028, 14.351263996416215, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.420533538002102, 14.351034059892038, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.425999456434372, 14.350708845826663, 1.70742272E9
5.458764343284865, 14.347677990558907, 1.70742272E9
5.458764343284865, 14.347677990558907, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.485279406025173, 14.345001051888003, 1.70742272E9
5.549732349765419, 14.334665824690031, 1.70742272E9
5.549732349765419, 14.334665824690031, 1.70742272E9
5.549732349765419, 14.334665824690031, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.602521955761377, 14.325162719026356, 1.70742272E9
5.689186487864334, 14.305162601297873, 1.70742272E9
5.689186487864334, 14.305162601297873, 1.70742272E9
5.689186487864334, 14.305162601297873, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.767983426159398, 14.286463173031319, 1.70742272E9
5.867638570296255, 14.26370315871932, 1.70742272E9
5.867638570296255, 14.26370315871932, 1.70742272E9
5.867638570296255, 14.26370315871932, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
5.980599895222281, 14.239424477065041, 1.70742272E9
6.056275761934845, 14.23027339157851, 1.70742272E9
6.056275761934845, 14.23027339157851, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.168758322345541, 14.22154920860342, 1.70742272E9
6.190181293035818, 14.225236122550577, 1.70742272E9
6.190181293035818, 14.225236122550577, 1.70742272E9
6.190181293035818, 14.225236122550577, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.291516531828251, 14.253538963315714, 1.70742272E9
6.30111696487015, 14.25918051693236, 1.70742272E9
6.30111696487015, 14.25918051693236, 1.70742272E9
6.30111696487015, 14.25918051693236, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.3644507322213215, 14.299404366199488, 1.70742272E9
6.380785553350484, 14.310115982215038, 1.70742272E9
6.380785553350484, 14.310115982215038, 1.70742272E9
6.380785553350484, 14.310115982215038, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9
6.3961564867958485, 14.320203200134648, 1.70742272E9